Level,servedirection1wide.2t,serverdisttonetxatROS,shottoshottimeservetoROS,servefromlatROS,servermaxvelfromservetoROS,serverdistancefromservetoROS,SHOT_OUTCOME,@1deuce2adv,AUSTRALIANAJESUS,SAQUESERROROLET,GANAELPUNTO,RALLY,MATCH,SET,filter_$,tacticanivel,Juegos
Bajo,Lateral,5.876,1.6,3.6708,2.445,2.7715,1.0,Ventaja,Aus,0.0,Sacan,35.0,11.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,4.728899999999999,1.56,3.4699,3.1912,3.8355,1.0,Ventaja,Aus,0.0,Sacan,37.0,11.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,4.493,1.68,2.9773,3.5227,4.4422,1.0,Ventaja,Aus,0.0,Sacan,40.0,11.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.851199999999999,1.4,3.7859,1.3809,1.2396,1.0,Ventaja,Aus,0.0,Sacan,10.0,14.0,1.0,Not Selected,aust bajo,2.0
Bajo,Lateral,7.2318,1.44,3.6855,1.1686,0.9517,1.0,Ventaja,Aus,0.0,Sacan,11.0,14.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,7.6834,1.44,4.0945,1.4893,1.3983,1.0,Ventaja,Aus,0.0,Sacan,41.0,14.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,7.5440000000000005,1.4,3.7389,0.9842,0.8593,1.0,Ventaja,Aus,0.0,Sacan,73.0,14.0,2.0,Not Selected,aust bajo,10.0
Bajo,Lateral,7.6221,1.8,4.0897,1.4471,1.3906,1.0,Ventaja,Aus,0.0,Sacan,31.0,18.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.488399999999999,1.52,4.1491,1.3708,0.8509,1.0,Ventaja,Aus,0.0,Sacan,33.0,18.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.3141,1.44,3.6339,1.8578,0.854,1.0,Ventaja,Aus,0.0,Sacan,66.0,18.0,1.0,Not Selected,aust bajo,9.0
Bajo,Lateral,7.518599999999999,1.44,3.6803,1.675,1.1295,1.0,Ventaja,Aus,0.0,Sacan,71.0,18.0,1.0,Not Selected,aust bajo,9.0
Bajo,Lateral,7.482700000000001,1.44,3.7177,1.8712,1.6389,1.0,Ventaja,Aus,0.0,Sacan,28.0,18.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.3273,1.6,3.6714,0.9533,0.7351,1.0,Ventaja,Aus,0.0,Sacan,49.0,18.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,6.3027999999999995,1.68,3.9563,2.2091,2.2549,1.0,Ventaja,Aus,0.0,Sacan,1.0,11.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,7.258600000000001,1.36,3.3303,2.6201,2.4354,1.0,Ventaja,Aus,0.0,Sacan,6.0,11.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,7.5748,1.2,4.0862,2.3717,1.9032,1.0,Ventaja,Aus,0.0,Sacan,8.0,11.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,5.6386,1.28,3.5701,3.1822,2.9374,1.0,Ventaja,Aus,0.0,Sacan,31.0,11.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.304600000000001,1.8,3.757,2.0196,2.7604,1.0,Ventaja,Aus,0.0,Sacan,36.0,11.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,5.6434999999999995,1.56,3.0118,2.7541,3.1615,1.0,Ventaja,Aus,0.0,Sacan,48.0,11.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,4.5265,1.72,3.6858,2.9928,4.0954,1.0,Ventaja,Aus,0.0,Sacan,87.0,11.0,1.0,Not Selected,aust bajo,11.0
Bajo,Lateral,5.6914,1.4,3.5404,3.0727,3.1179,1.0,Ventaja,Aus,0.0,Sacan,91.0,11.0,1.0,Not Selected,aust bajo,12.0
Bajo,Lateral,6.3375,0.88,3.7693,2.6082,1.5401,1.0,Ventaja,Aus,0.0,Restan,6.0,10.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,4.7675,1.72,2.9095,2.8794,3.4522,1.0,Ventaja,Aus,0.0,Restan,17.0,10.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,5.708500000000001,1.2,3.0029,2.6688,2.5713,1.0,Ventaja,Aus,0.0,Restan,19.0,10.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,4.5286,1.68,4.5033,2.9048,3.6577,1.0,Ventaja,Aus,0.0,Restan,55.0,10.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,5.503399999999999,1.28,3.735,3.1074,2.7512,1.0,Ventaja,Aus,0.0,Restan,8.0,10.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,5.8894,1.36,3.7054,2.6531,2.753,1.0,Ventaja,Aus,0.0,Restan,37.0,10.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,5.4155999999999995,1.6,3.8967,2.6174,3.1532,1.0,Ventaja,Aus,0.0,Restan,41.0,10.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,4.6192,1.28,2.7688,3.1193,3.2745,1.0,Ventaja,Aus,0.0,Restan,60.0,10.0,2.0,Not Selected,aust bajo,8.0
Bajo,Lateral,6.1924,1.12,3.6282,2.497,1.6613,1.0,Ventaja,Aus,0.0,Restan,2.0,11.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,5.9399,1.32,3.8396,2.3621,2.1678,1.0,Ventaja,Aus,0.0,Restan,4.0,11.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,4.3706,1.96,3.9187,3.4368,4.6787,1.0,Ventaja,Aus,0.0,Restan,8.0,11.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,5.7705,1.6,3.6242,1.8309,2.3451,1.0,Ventaja,Aus,0.0,Restan,29.0,11.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,6.2721,1.24,3.8772,2.7242,2.0613,1.0,Ventaja,Aus,0.0,Restan,32.0,11.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.036300000000001,1.72,3.9996,2.1374,1.9894,1.0,Ventaja,Aus,0.0,Restan,5.0,14.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,7.472100000000001,1.64,3.4492,0.9956,1.1153,1.0,Ventaja,Aus,0.0,Restan,32.0,14.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.564,1.24,4.192,0.7779,0.7546,1.0,Ventaja,Aus,0.0,Restan,34.0,14.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.3073000000000015,1.2,4.215,1.064,0.78,1.0,Ventaja,Aus,0.0,Restan,39.0,14.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,8.1287,1.52,4.0362,1.8574,1.6607,1.0,Ventaja,Aus,0.0,Restan,9.0,14.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,7.6003,1.36,3.9196,1.6842,1.2537,1.0,Ventaja,Aus,0.0,Restan,14.0,14.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,7.164899999999999,1.52,3.5995,1.14,1.1734,1.0,Ventaja,Aus,0.0,Restan,38.0,14.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.5347,1.36,4.043,1.1302,1.0003,1.0,Ventaja,Aus,0.0,Restan,43.0,14.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,8.135,1.48,3.8505,1.8146,1.6775,1.0,Ventaja,Aus,0.0,Restan,77.0,14.0,2.0,Not Selected,aust bajo,10.0
Bajo,Lateral,5.577,2.76,2.6583,1.4979,3.1278,1.0,Ventaja,Aus,0.0,Restan,68.0,15.0,2.0,Not Selected,aust bajo,9.0
Bajo,Lateral,7.3933,1.32,4.0909,1.7403,0.7821,1.0,Ventaja,Aus,0.0,Restan,35.0,18.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.424799999999999,1.4,3.6261,1.3949,1.13,1.0,Ventaja,Aus,0.0,Restan,42.0,18.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,7.691400000000002,1.36,4.785,1.6133,1.1419,1.0,Ventaja,Aus,0.0,Restan,63.0,18.0,1.0,Not Selected,aust bajo,8.0
Bajo,Lateral,7.116800000000001,1.28,3.7018,1.3436,0.6164,1.0,Ventaja,Aus,0.0,Restan,68.0,18.0,1.0,Not Selected,aust bajo,9.0
Bajo,Lateral,7.570600000000001,1.68,4.2798,1.5309,1.6866,1.0,Ventaja,Aus,0.0,Restan,78.0,18.0,1.0,Not Selected,aust bajo,10.0
Bajo,Lateral,7.7075,1.56,4.0009,3.0709,1.7486,1.0,Ventaja,Aus,0.0,Restan,18.0,18.0,2.0,Not Selected,aust bajo,3.0
Bajo,Lateral,7.114000000000001,1.72,4.1167,1.5195,2.2277,1.0,Ventaja,Aus,0.0,Restan,25.0,18.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.545,1.4,4.13,1.8791,0.8926,1.0,Ventaja,Aus,0.0,Restan,52.0,18.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,7.5459,1.44,3.4891,1.8909,1.3898,1.0,Ventaja,Aus,0.0,Restan,54.0,18.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,7.730799999999999,1.24,4.3706,1.0529,0.8624,1.0,Ventaja,Aus,0.0,Restan,58.0,18.0,2.0,Not Selected,aust bajo,8.0
Bajo,Lateral,7.353400000000001,1.36,4.4731,1.7263,1.3962,1.0,Ventaja,Aus,0.0,Restan,62.0,18.0,2.0,Not Selected,aust bajo,8.0
Bajo,Lateral,7.885200000000001,1.24,4.8329,2.185,1.8089,1.0,Ventaja,Aus,0.0,Restan,10.0,11.0,1.0,Not Selected,aust bajo,2.0
Bajo,Lateral,8.095300000000002,1.36,3.7695,2.4066,2.085,1.0,Ventaja,Aus,0.0,Restan,42.0,11.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,8.0018,1.56,3.1526,1.9508,2.2022,1.0,Ventaja,Aus,0.0,Restan,46.0,11.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,7.412099999999999,1.2,2.6596,2.2745,1.8914,1.0,Ventaja,Aus,0.0,Restan,50.0,11.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,6.1155,1.04,3.6574,3.1536,2.085,1.0,Ventaja,Aus,0.0,Restan,89.0,11.0,1.0,Not Selected,aust bajo,12.0
Bajo,"""T""",4.120100000000001,1.76,3.7147,3.1884,4.2078,1.0,Ventaja,Aus,0.0,Sacan,34.0,10.0,2.0,Not Selected,aust bajo,5.0
Bajo,"""T""",4.3744,2.04,3.7018,3.013,4.2382,1.0,Ventaja,Aus,0.0,Sacan,10.0,11.0,2.0,Not Selected,aust bajo,2.0
Bajo,"""T""",5.9923,1.2,3.8704,2.2332,1.9355,1.0,Ventaja,Aus,0.0,Sacan,26.0,11.0,2.0,Not Selected,aust bajo,4.0
Bajo,"""T""",7.7734999999999985,1.32,4.0968,0.7569,0.5489,1.0,Ventaja,Aus,0.0,Sacan,37.0,14.0,1.0,Not Selected,aust bajo,5.0
Bajo,"""T""",7.8416,1.12,3.0491,1.6646,0.8086,1.0,Ventaja,Aus,0.0,Sacan,42.0,14.0,1.0,Not Selected,aust bajo,6.0
Bajo,"""T""",4.0378,1.72,3.088,3.405,4.2187,1.0,Ventaja,Aus,0.0,Sacan,2.0,11.0,1.0,Not Selected,aust bajo,1.0
Bajo,"""T""",5.9163,1.36,3.7835,2.6671,2.7183,1.0,Ventaja,Aus,0.0,Sacan,12.0,11.0,1.0,Not Selected,aust bajo,2.0
Bajo,"""T""",5.4086,1.36,3.5358,2.992,2.922,1.0,Ventaja,Aus,0.0,Sacan,28.0,11.0,1.0,Not Selected,aust bajo,4.0
Bajo,"""T""",5.0432,1.24,4.2791,3.0454,2.9131,1.0,Ventaja,Aus,0.0,Sacan,84.0,11.0,1.0,Not Selected,aust bajo,11.0
Bajo,"""T""",7.6606999999999985,1.56,3.9557,0.728,0.601,3.0,Ventaja,Aus,0.0,Sacan,7.0,14.0,1.0,Not Selected,aust bajo,1.0
Bajo,"""T""",5.3262,1.32,4.0447,3.2738,3.1832,1.0,Ventaja,Aus,0.0,Restan,6.0,11.0,2.0,Not Selected,aust bajo,1.0
Bajo,"""T""",7.8416999999999994,1.2,3.4384,1.8386,1.2042,1.0,Ventaja,Aus,0.0,Restan,44.0,14.0,1.0,Not Selected,aust bajo,6.0
Bajo,"""T""",7.7705,1.76,4.462,1.9018,2.0154,1.0,Ventaja,Aus,0.0,Restan,74.0,18.0,1.0,Not Selected,aust bajo,10.0
Bajo,"""T""",7.6362999999999985,1.44,3.8976,1.9584,1.9449,1.0,Ventaja,Aus,0.0,Restan,38.0,11.0,1.0,Not Selected,aust bajo,5.0
Bajo,"""T""",7.5047999999999995,1.72,3.1376,1.6923,2.0925,1.0,Ventaja,Aus,0.0,Restan,97.0,16.0,1.0,Not Selected,aust bajo,13.0
Alto,Lateral,5.4769000000000005,1.2,3.9233,3.0543,2.2108,1.0,Deuce,Estandar,0.0,,41.0,7.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.005800000000001,1.32,4.1559,2.8671,2.6958,1.0,Deuce,Estandar,0.0,,64.0,9.0,2.0,Selected,normal alto,8.0
Alto,Lateral,4.7438,1.16,2.8097,2.7821,2.3689,1.0,Deuce,Estandar,0.0,,43.0,4.0,2.0,Selected,normal alto,6.0
Alto,Lateral,5.5662,1.12,2.01,2.3542,1.9975,1.0,Deuce,Estandar,0.0,,29.0,8.0,2.0,Selected,normal alto,4.0
Alto,Lateral,6.261600000000001,0.88,2.905,2.9482,1.7911,1.0,Deuce,Estandar,0.0,Sacan,8.0,1.0,1.0,Selected,normal alto,1.0
Alto,Lateral,6.0397,1.04,2.9599,2.7087,2.035,1.0,Deuce,Estandar,0.0,Sacan,10.0,1.0,1.0,Selected,normal alto,2.0
Alto,Lateral,5.4277,1.32,3.9498,2.3824,2.3842,1.0,Deuce,Estandar,0.0,Sacan,14.0,1.0,1.0,Selected,normal alto,2.0
Alto,Lateral,5.3279,1.2,3.1159,2.9403,2.6039,1.0,Deuce,Estandar,0.0,Sacan,30.0,1.0,1.0,Selected,normal alto,4.0
Alto,Lateral,6.2211,0.92,2.818,2.3896,1.805,1.0,Deuce,Estandar,0.0,Sacan,32.0,1.0,1.0,Selected,normal alto,4.0
Alto,Lateral,6.2515,0.92,2.898,2.389,1.7323,1.0,Deuce,Estandar,0.0,Sacan,34.0,1.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.3894,1.04,3.976,2.682,2.2368,1.0,Deuce,Estandar,0.0,Sacan,39.0,1.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.971500000000001,0.96,2.8642,2.8578,2.049,1.0,Deuce,Estandar,0.0,Sacan,58.0,1.0,1.0,Selected,normal alto,8.0
Alto,Lateral,4.6983,1.36,3.4664,3.1009,3.4192,1.0,Deuce,Estandar,0.0,Sacan,60.0,1.0,1.0,Selected,normal alto,8.0
Alto,Lateral,4.890700000000001,1.16,3.236,3.3412,2.9879,1.0,Deuce,Estandar,0.0,Sacan,63.0,1.0,1.0,Selected,normal alto,8.0
Alto,Lateral,5.7428,1.12,4.0739,2.526,2.077,1.0,Deuce,Estandar,0.0,Sacan,65.0,1.0,1.0,Selected,normal alto,9.0
Alto,Lateral,5.8581,1.08,3.7245,2.5506,1.9172,1.0,Deuce,Estandar,0.0,Sacan,67.0,1.0,1.0,Selected,normal alto,9.0
Alto,Lateral,6.061399999999999,1.0,2.9457,2.567,1.888,1.0,Deuce,Estandar,0.0,Sacan,1.0,1.0,2.0,Selected,normal alto,1.0
Alto,Lateral,6.0243,1.2,2.6376,2.1094,1.9976,1.0,Deuce,Estandar,0.0,Sacan,5.0,1.0,2.0,Selected,normal alto,1.0
Alto,Lateral,4.8298,1.52,4.265,2.7487,2.9837,1.0,Deuce,Estandar,0.0,Sacan,19.0,1.0,2.0,Selected,normal alto,3.0
Alto,Lateral,6.141300000000001,0.92,2.9274,2.5013,1.8648,1.0,Deuce,Estandar,0.0,Sacan,27.0,1.0,2.0,Selected,normal alto,4.0
Alto,Lateral,5.2618,1.28,3.9102,2.2676,2.4345,1.0,Deuce,Estandar,0.0,Sacan,56.0,1.0,2.0,Selected,normal alto,7.0
Alto,Lateral,5.4692,1.12,4.0553,2.2912,2.1626,1.0,Deuce,Estandar,0.0,Sacan,59.0,1.0,2.0,Selected,normal alto,8.0
Alto,Lateral,4.966,1.4,4.1625,2.2438,2.7378,1.0,Deuce,Estandar,0.0,Sacan,61.0,1.0,2.0,Selected,normal alto,8.0
Alto,Lateral,5.907,1.16,2.7713,2.5226,2.1327,1.0,Deuce,Estandar,0.0,Sacan,68.0,1.0,2.0,Selected,normal alto,9.0
Alto,Lateral,6.287199999999999,0.92,2.6609,2.1465,1.7634,1.0,Deuce,Estandar,0.0,Sacan,70.0,1.0,2.0,Selected,normal alto,9.0
Alto,Lateral,6.228899999999999,3.12,4.2652,2.8391,4.8488,1.0,Deuce,Estandar,0.0,Sacan,3.0,2.0,1.0,Selected,normal alto,1.0
Alto,Lateral,5.946,1.0,3.6899,2.7986,1.8688,1.0,Deuce,Estandar,0.0,Sacan,20.0,2.0,1.0,Selected,normal alto,3.0
Alto,Lateral,5.7252,1.08,3.5653,3.1928,2.1967,1.0,Deuce,Estandar,0.0,Sacan,22.0,2.0,1.0,Selected,normal alto,3.0
Alto,Lateral,4.716100000000001,1.28,3.6482,2.9449,2.8811,1.0,Deuce,Estandar,0.0,Sacan,26.0,2.0,1.0,Selected,normal alto,4.0
Alto,Lateral,5.7407,0.92,3.664,2.8916,1.9069,1.0,Deuce,Estandar,0.0,Sacan,44.0,2.0,1.0,Selected,normal alto,6.0
Alto,Lateral,4.0048,1.56,3.3822,2.9609,3.687,1.0,Deuce,Estandar,0.0,Sacan,48.0,2.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.4029,1.08,3.6365,3.0045,2.3814,1.0,Deuce,Estandar,0.0,Sacan,51.0,2.0,1.0,Selected,normal alto,7.0
Alto,Lateral,4.9357,1.16,3.7573,3.2466,2.751,1.0,Deuce,Estandar,0.0,Sacan,54.0,2.0,1.0,Selected,normal alto,7.0
Alto,Lateral,5.4902999999999995,1.0,3.4761,2.8575,2.0305,1.0,Deuce,Estandar,0.0,Sacan,58.0,2.0,1.0,Selected,normal alto,8.0
Alto,Lateral,5.4862,0.92,3.9218,3.3058,2.2135,1.0,Deuce,Estandar,0.0,Sacan,7.0,2.0,2.0,Selected,normal alto,1.0
Alto,Lateral,4.9135,1.36,3.7653,2.8787,2.8743,1.0,Deuce,Estandar,0.0,Sacan,9.0,2.0,2.0,Selected,normal alto,2.0
Alto,Lateral,4.872,1.2,3.6903,2.8421,2.6594,1.0,Deuce,Estandar,0.0,Sacan,35.0,2.0,2.0,Selected,normal alto,5.0
Alto,Lateral,4.800800000000001,1.44,4.0059,2.5495,2.873,1.0,Deuce,Estandar,0.0,Sacan,2.0,3.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.8885000000000005,1.28,4.0314,2.9311,2.6419,1.0,Deuce,Estandar,0.0,Sacan,4.0,3.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.7158999999999995,1.32,3.9985,2.9081,2.7332,1.0,Deuce,Estandar,0.0,Sacan,7.0,3.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.788399999999999,1.36,3.8567,2.5782,2.642,1.0,Deuce,Estandar,0.0,Sacan,12.0,3.0,1.0,Selected,normal alto,2.0
Alto,Lateral,4.793100000000001,1.24,3.9854,2.913,2.6935,1.0,Deuce,Estandar,0.0,Sacan,27.0,3.0,1.0,Selected,normal alto,4.0
Alto,Lateral,4.9571000000000005,1.28,3.9894,2.5801,2.5011,1.0,Deuce,Estandar,0.0,Sacan,33.0,3.0,1.0,Selected,normal alto,5.0
Alto,Lateral,4.180899999999999,1.4,3.9173,2.8671,3.1559,1.0,Deuce,Estandar,0.0,Sacan,34.0,3.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.363200000000001,1.08,3.7372,2.7194,2.1161,1.0,Deuce,Estandar,0.0,Sacan,2.0,3.0,2.0,Selected,normal alto,1.0
Alto,Lateral,5.286099999999999,1.2,3.9256,2.3713,2.1895,1.0,Deuce,Estandar,0.0,Sacan,4.0,3.0,2.0,Selected,normal alto,1.0
Alto,Lateral,5.4277,1.04,3.8694,2.8373,2.0182,1.0,Deuce,Estandar,0.0,Sacan,10.0,3.0,2.0,Selected,normal alto,2.0
Alto,Lateral,4.4594000000000005,1.36,3.8478,2.6264,2.8658,1.0,Deuce,Estandar,0.0,Sacan,12.0,3.0,2.0,Selected,normal alto,2.0
Alto,Lateral,5.308199999999999,1.08,3.9305,2.856,2.103,1.0,Deuce,Estandar,0.0,Sacan,32.0,3.0,2.0,Selected,normal alto,4.0
Alto,Lateral,5.4708000000000006,1.12,3.8363,2.4779,1.9781,1.0,Deuce,Estandar,0.0,Sacan,34.0,3.0,2.0,Selected,normal alto,5.0
Alto,Lateral,4.964,1.2,4.0688,2.4534,2.4298,1.0,Deuce,Estandar,0.0,Sacan,56.0,3.0,2.0,Selected,normal alto,7.0
Alto,Lateral,5.121,1.04,3.3233,2.4381,1.8801,1.0,Deuce,Estandar,0.0,Sacan,7.0,4.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.1375,1.0,3.5706,3.2495,2.7054,1.0,Deuce,Estandar,0.0,Sacan,39.0,4.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.744300000000001,1.28,4.1197,2.5335,2.3668,1.0,Deuce,Estandar,0.0,Sacan,59.0,4.0,1.0,Selected,normal alto,8.0
Alto,Lateral,6.5017,1.2,3.8965,1.722,1.6775,1.0,Deuce,Estandar,0.0,Sacan,62.0,4.0,1.0,Selected,normal alto,8.0
Alto,Lateral,4.997,1.04,3.4378,2.7525,2.2216,1.0,Deuce,Estandar,0.0,Sacan,64.0,4.0,1.0,Selected,normal alto,8.0
Alto,Lateral,5.0831,1.16,4.048,2.6222,2.1814,1.0,Deuce,Estandar,0.0,Sacan,12.0,5.0,1.0,Selected,normal alto,2.0
Alto,Lateral,5.4908,1.28,4.0234,1.9596,1.8405,1.0,Deuce,Estandar,0.0,Sacan,18.0,5.0,1.0,Selected,normal alto,3.0
Alto,Lateral,4.7493,1.12,4.0897,3.0533,2.7335,1.0,Deuce,Estandar,0.0,Sacan,19.0,5.0,1.0,Selected,normal alto,3.0
Alto,Lateral,5.1122,1.08,4.0787,2.8017,2.3566,1.0,Deuce,Estandar,0.0,Sacan,21.0,5.0,1.0,Selected,normal alto,3.0
Alto,Lateral,4.7998,1.2,3.6178,2.8516,2.697,1.0,Deuce,Estandar,0.0,Sacan,23.0,5.0,1.0,Selected,normal alto,3.0
Alto,Lateral,4.8633,1.12,3.7236,2.8127,2.6838,1.0,Deuce,Estandar,0.0,Sacan,31.0,5.0,1.0,Selected,normal alto,4.0
Alto,Lateral,4.3766,1.28,4.1252,3.0619,3.0845,1.0,Deuce,Estandar,0.0,Sacan,57.0,5.0,1.0,Selected,normal alto,8.0
Alto,Lateral,4.4258,1.24,3.8871,2.9997,3.1136,1.0,Deuce,Estandar,0.0,Sacan,63.0,5.0,1.0,Selected,normal alto,8.0
Alto,Lateral,4.6319,1.36,3.7011,2.6454,2.7221,1.0,Deuce,Estandar,0.0,Sacan,12.0,6.0,1.0,Selected,normal alto,2.0
Alto,Lateral,5.5183,1.0,3.7829,2.8011,1.8138,1.0,Deuce,Estandar,0.0,Sacan,13.0,6.0,1.0,Selected,normal alto,2.0
Alto,Lateral,4.3695,1.32,4.2015,2.6802,2.8697,1.0,Deuce,Estandar,0.0,Sacan,35.0,6.0,1.0,Selected,normal alto,5.0
Alto,Lateral,4.2066,1.32,3.9509,3.17,3.1473,1.0,Deuce,Estandar,0.0,Sacan,40.0,6.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.6179,1.12,3.7398,2.3361,1.7777,1.0,Deuce,Estandar,0.0,Sacan,43.0,6.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.6217,1.04,3.74,2.607,1.7666,1.0,Deuce,Estandar,0.0,Sacan,46.0,6.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.458600000000001,1.04,3.7836,2.4425,1.9141,1.0,Deuce,Estandar,0.0,Sacan,1.0,7.0,1.0,Selected,normal alto,1.0
Alto,Lateral,5.3949,1.04,3.9275,2.5744,1.9871,1.0,Deuce,Estandar,0.0,Sacan,6.0,7.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.7972,1.28,4.2122,3.238,2.7683,1.0,Deuce,Estandar,0.0,Sacan,11.0,7.0,1.0,Selected,normal alto,2.0
Alto,Lateral,5.202299999999999,1.16,3.9911,2.6336,2.2578,1.0,Deuce,Estandar,0.0,Sacan,32.0,7.0,1.0,Selected,normal alto,4.0
Alto,Lateral,5.344099999999999,1.08,4.1977,3.3291,2.2395,1.0,Deuce,Estandar,0.0,Sacan,39.0,7.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.076599999999999,1.16,4.0831,3.3557,2.5427,1.0,Deuce,Estandar,0.0,Sacan,42.0,7.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.420400000000001,1.12,4.1234,3.1535,2.2761,1.0,Deuce,Estandar,0.0,Sacan,46.0,7.0,1.0,Selected,normal alto,6.0
Alto,Lateral,5.309900000000001,1.12,3.8041,2.5057,2.0696,1.0,Deuce,Estandar,0.0,Sacan,69.0,7.0,1.0,Selected,normal alto,9.0
Alto,Lateral,6.249700000000001,1.12,3.8527,1.9718,1.7122,1.0,Deuce,Estandar,0.0,Sacan,2.0,8.0,1.0,Selected,normal alto,1.0
Alto,Lateral,6.029,1.08,3.9517,2.4912,1.8732,1.0,Deuce,Estandar,0.0,Sacan,8.0,8.0,1.0,Selected,normal alto,1.0
Alto,Lateral,4.8316,1.36,4.0497,2.7326,2.7513,1.0,Deuce,Estandar,0.0,Sacan,20.0,8.0,1.0,Selected,normal alto,3.0
Alto,Lateral,5.0476,1.32,4.1398,2.5,2.5071,1.0,Deuce,Estandar,0.0,Sacan,24.0,8.0,1.0,Selected,normal alto,3.0
Alto,Lateral,5.4755,1.12,3.9516,2.7792,2.2633,1.0,Deuce,Estandar,0.0,Sacan,40.0,8.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.2978,1.12,4.1722,2.5875,2.1626,1.0,Deuce,Estandar,0.0,Sacan,58.0,8.0,1.0,Selected,normal alto,8.0
Alto,Lateral,5.8201,1.0,3.0704,2.7838,1.8987,1.0,Deuce,Estandar,0.0,Sacan,22.0,9.0,1.0,Selected,normal alto,3.0
Alto,Lateral,5.4003,1.08,3.3899,3.2506,2.3971,1.0,Deuce,Estandar,0.0,Sacan,25.0,9.0,1.0,Selected,normal alto,4.0
Alto,Lateral,4.739699999999999,1.28,4.1814,3.0324,2.885,1.0,Deuce,Estandar,0.0,Sacan,40.0,9.0,1.0,Selected,normal alto,5.0
Alto,Lateral,5.725,1.0,3.2251,2.7709,1.9387,1.0,Deuce,Estandar,0.0,Sacan,21.0,9.0,2.0,Selected,normal alto,3.0
Alto,Lateral,4.8698,1.4,3.5844,2.6796,2.8097,1.0,Deuce,Estandar,0.0,Sacan,23.0,9.0,2.0,Selected,normal alto,3.0
Alto,Lateral,5.512499999999999,1.08,4.0475,2.8661,2.1867,1.0,Deuce,Estandar,0.0,Sacan,29.0,9.0,2.0,Selected,normal alto,4.0
Alto,Lateral,5.6492,0.96,3.4253,2.7575,2.0508,1.0,Deuce,Estandar,0.0,Sacan,53.0,9.0,2.0,Selected,normal alto,7.0
